537,53386.jpg,0,"[778, 326, 439, 555]",0.9999713897705078,"(890, 530)","(1095, 527)","(985, 637)","(912, 759)","(1073, 756)"
538,53394.jpg,0,"[612, 745, 827, 981]",0.9406100511550903,"(728, 1044)","(1054, 1066)","(738, 1286)","(764, 1504)","(1008, 1538)"
539,53395.jpg,0,"[331, 314, 352, 407]",0.9998025298118591,"(390, 495)","(527, 435)","(439, 529)","(442, 648)","(545, 605)"
540,53396.jpg,0,"[592, 1174, 463, 624]",0.9998811483383179,"(731, 1394)","(951, 1437)","(813, 1522)","(690, 1602)","(910, 1647)"
546,56277.jpg,0,"[405, 392, 978, 1182]",0.9999483823776245,"(589, 1029)","(920, 824)","(733, 1160)","(786, 1424)","(1051, 1263)"
547,56278.jpg,0,"[690, 514, 805, 1100]",0.9999924898147583,"(809, 932)","(1143, 953)","(881, 1176)","(821, 1361)","(1079, 1380)"
548,56280.jpg,0,"[637, 543, 549, 734]",0.9998955726623535,"(817, 826)","(1062, 837)","(942, 996)","(832, 1112)","(1022, 1121)"
549,56284.jpg,0,"[1017, 135, 607, 797]",0.9993411898612976,"(1262, 454)","(1525, 513)","(1392, 655)","(1224, 739)","(1423, 781)"
550,57403.jpg,0,"[779, 224, 363, 486]",0.9999637603759766,"(894, 433)","(1051, 397)","(992, 501)","(938, 607)","(1061, 579)"
551,57404.jpg,0,"[357, 585, 1181, 1263]",0.998779833316803,"(690, 1226)","(1056, 902)","(1022, 1296)","(1036, 1608)","(1349, 1354)"
552,57405.jpg,0,"[232, 412, 1337, 1692]",0.9998471736907959,"(492, 1094)","(1037, 991)","(732, 1385)","(671, 1739)","(1072, 1662)"
553,57406.jpg,0,"[826, 121, 644, 805]",0.9998894929885864,"(950, 445)","(1210, 409)","(1074, 597)","(1030, 755)","(1236, 723)"
554,57407.jpg,0,"[693, 528, 408, 506]",0.9999935626983643,"(750, 764)","(888, 690)","(782, 818)","(802, 939)","(906, 891)"
555,57408.jpg,0,"[487, 106, 484, 707]",0.9998164772987366,"(624, 350)","(785, 436)","(566, 472)","(493, 597)","(609, 665)"
556,57409.jpg,0,"[736, 168, 629, 857]",0.9999459981918335,"(964, 471)","(1238, 483)","(1133, 637)","(987, 788)","(1207, 794)"
557,57410.jpg,0,"[715, 313, 532, 752]",0.9998383522033691,"(955, 585)","(1171, 673)","(1072, 738)","(909, 852)","(1065, 922)"
558,57411.jpg,0,"[672, 478, 590, 817]",0.9998194575309753,"(950, 760)","(1163, 895)","(1048, 976)","(840, 1045)","(1011, 1149)"
559,58103.jpg,0,"[473, 188, 586, 728]",0.996948778629303,"(573, 587)","(775, 463)","(671, 681)","(717, 833)","(868, 737)"
561,58105.jpg,0,"[265, 274, 683, 831]",0.9986463189125061,"(414, 688)","(644, 557)","(559, 774)","(549, 969)","(743, 860)"
563,58107.jpg,0,"[469, 228, 594, 695]",0.9996939897537231,"(572, 587)","(755, 461)","(677, 695)","(732, 830)","(866, 743)"
564,58108.jpg,0,"[257, 1091, 306, 325]",0.9073919653892517,"(354, 1248)","(450, 1201)","(420, 1275)","(401, 1338)","(487, 1299)"
565,58109.jpg,0,"[770, 470, 480, 539]",0.984434187412262,"(849, 728)","(1045, 641)","(959, 811)","(969, 947)","(1139, 875)"
566,58110.jpg,0,"[723, 490, 582, 706]",0.9999961853027344,"(793, 812)","(984, 709)","(851, 916)","(896, 1076)","(1043, 1008)"
567,59676.jpg,0,"[428, 791, 477, 648]",0.9999936819076538,"(683, 1034)","(857, 1088)","(813, 1191)","(646, 1271)","(785, 1313)"
569,59678.jpg,0,"[477, 860, 249, 350]",0.9997373223304749,"(523, 994)","(620, 989)","(524, 1046)","(509, 1124)","(583, 1120)"
570,59679.jpg,0,"[1024, 582, 483, 590]",0.9997602105140686,"(1119, 879)","(1301, 795)","(1213, 948)","(1219, 1082)","(1361, 1010)"
571,59680.jpg,0,"[562, 756, 343, 385]",0.9990484118461609,"(651, 974)","(739, 879)","(702, 989)","(749, 1091)","(811, 1020)"
574,20092.jpg,1,"[647, 319, 620, 794]",0.999764621257782,"(776, 615)","(1059, 584)","(907, 729)","(836, 925)","(1051, 906)"
575,20655.jpg,1,"[536, 596, 793, 1020]",0.9999394416809082,"(859, 1062)","(1182, 912)","(1159, 1157)","(1036, 1415)","(1283, 1293)"
576,20659.jpg,1,"[674, 610, 859, 1517]",0.9986636638641357,"(1301, 1223)","(1509, 1227)","(1555, 1502)","(1169, 1735)","(1391, 1729)"
577,20673.jpg,1,"[815, 387, 410, 491]",0.9992027878761292,"(1012, 543)","(1136, 672)","(1047, 709)","(890, 716)","(1000, 818)"
578,20699.jpg,1,"[285, 218, 840, 1189]",0.9993104934692383,"(433, 706)","(832, 709)","(550, 937)","(447, 1103)","(843, 1112)"
580,21461.jpg,1,"[768, 175, 475, 577]",0.999974250793457,"(841, 436)","(1015, 369)","(919, 537)","(932, 646)","(1069, 596)"
581,21462.jpg,1,"[843, 168, 450, 556]",0.9999208450317383,"(920, 417)","(1092, 366)","(996, 517)","(999, 621)","(1126, 587)"
582,21463.jpg,1,"[204, 616, 856, 1226]",0.9999382495880127,"(324, 1076)","(582, 1054)","(260, 1290)","(317, 1560)","(487, 1556)"
583,21464.jpg,1,"[563, 291, 626, 899]",0.9944777488708496,"(753, 667)","(1046, 664)","(916, 877)","(776, 997)","(996, 998)"
584,21465.jpg,1,"[418, 357, 763, 920]",0.999640941619873,"(567, 783)","(855, 667)","(716, 925)","(702, 1095)","(935, 1017)"
585,21466.jpg,1,"[441, 351, 955, 1246]",0.9999889135360718,"(585, 864)","(946, 840)","(672, 1095)","(625, 1300)","(962, 1276)"
587,21483.jpg,1,"[306, 540, 1047, 1071]",0.9998177886009216,"(625, 1171)","(873, 898)","(870, 1256)","(942, 1470)","(1151, 1233)"
588,21505.jpg,1,"[427, 618, 986, 1361]",0.9999986886978149,"(922, 1169)","(1295, 1232)","(1170, 1512)","(885, 1691)","(1145, 1730)"
589,21506.jpg,1,"[543, 489, 1063, 1531]",0.9933096170425415,"(834, 1055)","(1333, 1118)","(1068, 1393)","(832, 1650)","(1213, 1690)"
590,21788.jpg,1,"[420, 207, 364, 457]",0.999559223651886,"(593, 357)","(741, 371)","(692, 460)","(598, 560)","(708, 566)"
591,21795.jpg,1,"[953, 258, 344, 515]",0.9999961853027344,"(1165, 461)","(1255, 460)","(1274, 566)","(1169, 661)","(1236, 657)"
592,21797.jpg,1,"[621, 361, 765, 994]",0.9974545836448669,"(825, 721)","(1164, 717)","(957, 885)","(826, 1095)","(1117, 1095)"
593,21800.jpg,1,"[897, 257, 537, 644]",0.9996044039726257,"(973, 464)","(1197, 470)","(1032, 604)","(992, 748)","(1161, 748)"
594,21806.jpg,1,"[721, 366, 600, 793]",0.9986775517463684,"(905, 643)","(1173, 669)","(1028, 815)","(905, 949)","(1117, 963)"
595,21807.jpg,1,"[1155, 128, 240, 316]",0.9999998807907104,"(1195, 239)","(1301, 234)","(1229, 286)","(1204, 363)","(1285, 362)"
596,21810.jpg,1,"[334, 476, 1005, 1194]",0.999815046787262,"(487, 1004)","(886, 844)","(688, 1168)","(680, 1446)","(992, 1337)"
597,21812.jpg,1,"[591, 146, 326, 430]",0.998589813709259,"(700, 309)","(839, 290)","(793, 377)","(730, 473)","(840, 457)"
598,21813.jpg,1,"[346, 322, 1162, 1433]",0.7817062735557556,"(629, 845)","(1132, 977)","(665, 1196)","(468, 1431)","(886, 1541)"
599,21823.jpg,1,"[1075, 175, 248, 334]",0.999842643737793,"(1108, 299)","(1198, 293)","(1114, 373)","(1124, 447)","(1189, 443)"
600,22144.jpg,1,"[332, 347, 967, 1172]",0.9999659061431885,"(486, 893)","(824, 760)","(629, 1081)","(645, 1316)","(910, 1206)"
601,22154.jpg,1,"[841, 242, 478, 562]",0.9999606609344482,"(919, 485)","(1102, 450)","(983, 611)","(982, 710)","(1120, 681)"
602,22155.jpg,1,"[814, 181, 233, 292]",0.997056245803833,"(876, 293)","(976, 287)","(931, 338)","(897, 406)","(972, 403)"
605,22169.jpg,1,"[420, 396, 973, 1195]",0.9998270869255066,"(636, 979)","(947, 810)","(783, 1158)","(847, 1398)","(1058, 1282)"
606,22170.jpg,1,"[278, 249, 979, 1253]",0.9962280988693237,"(550, 874)","(933, 675)","(791, 1025)","(776, 1294)","(1069, 1130)"
607,22174.jpg,1,"[445, 595, 931, 1087]",0.999915361404419,"(614, 1111)","(933, 950)","(780, 1302)","(824, 1499)","(1084, 1385)"
608,30847.jpg,1,"[337, 322, 478, 657]",0.9998968839645386,"(524, 571)","(734, 569)","(680, 708)","(557, 824)","(714, 820)"
609,30854.jpg,1,"[962, 259, 390, 515]",0.9999402761459351,"(1021, 437)","(1193, 444)","(1053, 536)","(1016, 650)","(1146, 658)"
610,30855.jpg,1,"[783, 324, 805, 904]",0.999467670917511,"(947, 725)","(1258, 593)","(1111, 840)","(1078, 1045)","(1337, 947)"
612,30857.jpg,1,"[706, 244, 431, 555]",0.997755229473114,"(822, 457)","(1019, 450)","(932, 557)","(843, 659)","(1018, 658)"
614,30859.jpg,1,"[881, 303, 210, 268]",0.9999492168426514,"(966, 400)","(1050, 395)","(1045, 435)","(1001, 507)","(1066, 503)"
617,35767.jpg,1,"[419, 259, 327, 384]",0.9996651411056519,"(472, 445)","(592, 367)","(542, 488)","(562, 581)","(648, 527)"
618,35768.jpg,1,"[430, 458, 1045, 1251]",0.9991961121559143,"(742, 941)","(1223, 866)","(1053, 1223)","(878, 1453)","(1214, 1386)"
619,35769.jpg,1,"[769, 252, 543, 679]",0.9990968704223633,"(888, 423)","(1127, 516)","(896, 623)","(805, 737)","(975, 808)"
620,35770.jpg,1,"[806, 571, 713, 891]",0.9996157884597778,"(1084, 934)","(1308, 804)","(1372, 1004)","(1324, 1255)","(1454, 1159)"
621,35771.jpg,1,"[770, 600, 1072, 1403]",0.9970698356628418,"(1329, 1205)","(1533, 1020)","(1662, 1220)","(1629, 1615)","(1735, 1472)"
622,35772.jpg,1,"[547, 206, 1007, 1323]",0.9999288320541382,"(889, 728)","(1340, 675)","(1249, 921)","(1081, 1219)","(1404, 1160)"
623,35773.jpg,1,"[962, 103, 681, 868]",0.9999988079071045,"(1370, 450)","(1591, 369)","(1652, 589)","(1486, 826)","(1646, 769)"
624,35774.jpg,1,"[371, 278, 1333, 1541]",0.9999526739120483,"(722, 944)","(1236, 724)","(1101, 1167)","(1044, 1512)","(1415, 1361)"
625,35775.jpg,1,"[373, 128, 604, 697]",0.9957636594772339,"(525, 463)","(739, 322)","(696, 501)","(690, 681)","(848, 577)"
626,35776.jpg,1,"[631, 98, 759, 750]",0.9855546951293945,"(908, 513)","(1162, 300)","(1173, 593)","(1126, 759)","(1352, 589)"
628,36449.jpg,1,"[1139, 1295, 275, 334]",0.9998307228088379,"(1187, 1405)","(1311, 1399)","(1228, 1470)","(1199, 1548)","(1296, 1544)"
629,36450.jpg,1,"[636, 273, 355, 420]",0.9989867806434631,"(741, 443)","(886, 387)","(865, 485)","(833, 606)","(942, 564)"
630,36451.jpg,1,"[301, 376, 1022, 1351]",0.9991666078567505,"(984, 854)","(1233, 1092)","(1136, 1215)","(732, 1314)","(944, 1497)"
631,36452.jpg,1,"[948, 230, 220, 301]",0.9999796152114868,"(1041, 323)","(1130, 326)","(1121, 375)","(1059, 449)","(1129, 450)"
633,36454.jpg,1,"[537, 345, 436, 587]",0.9999592304229736,"(582, 543)","(772, 557)","(625, 689)","(593, 807)","(728, 817)"
634,36455.jpg,1,"[474, 252, 283, 359]",0.99998939037323,"(554, 382)","(686, 380)","(628, 468)","(578, 529)","(675, 526)"
635,38620.jpg,1,"[673, 442, 560, 704]",0.9998506307601929,"(872, 678)","(1118, 679)","(1045, 812)","(935, 973)","(1100, 974)"
636,38630.jpg,1,"[711, 263, 442, 515]",0.9980261921882629,"(853, 495)","(1047, 423)","(1009, 565)","(951, 694)","(1089, 633)"
637,38634.jpg,1,"[893, 264, 578, 708]",0.9998602867126465,"(978, 485)","(1224, 528)","(1004, 663)","(952, 804)","(1133, 832)"
638,38637.jpg,1,"[604, 189, 538, 687]",0.9972291588783264,"(778, 501)","(996, 397)","(993, 580)","(921, 757)","(1091, 670)"
641,42226.jpg,1,"[651, 410, 288, 360]",0.999997615814209,"(680, 539)","(783, 501)","(683, 578)","(695, 685)","(763, 658)"
642,42227.jpg,1,"[806, 264, 362, 491]",0.9830948710441589,"(859, 444)","(1018, 424)","(920, 560)","(920, 651)","(1018, 641)"
644,42251.jpg,1,"[875, 233, 356, 470]",0.9910827875137329,"(1005, 388)","(1131, 461)","(992, 505)","(936, 567)","(1031, 623)"
645,44564.jpg,1,"[981, 338, 388, 483]",0.9998062252998352,"(1037, 495)","(1212, 494)","(1091, 606)","(1063, 705)","(1191, 705)"
646,44578.jpg,1,"[638, 396, 291, 378]",0.9998737573623657,"(723, 498)","(817, 506)","(686, 535)","(668, 653)","(736, 656)"
647,44582.jpg,1,"[423, 599, 550, 589]",0.9623935222625732,"(618, 810)","(716, 728)","(688, 810)","(746, 982)","(803, 915)"
649,44589.jpg,1,"[1024, 288, 358, 428]",0.9995065927505493,"(1147, 426)","(1305, 452)","(1242, 486)","(1145, 582)","(1276, 603)"
650,44592.jpg,1,"[527, 523, 725, 970]",0.9995438456535339,"(675, 807)","(999, 820)","(784, 974)","(689, 1218)","(929, 1229)"
651,44604.jpg,1,"[1636, 619, 137, 173]",0.7630128860473633,"(1682, 688)","(1736, 684)","(1711, 724)","(1686, 750)","(1730, 747)"
652,44607.jpg,1,"[1305, 219, 270, 358]",0.9987962245941162,"(1350, 363)","(1457, 321)","(1396, 413)","(1402, 498)","(1494, 468)"
653,44612.jpg,1,"[231, 767, 1202, 1320]",0.9993091821670532,"(454, 1415)","(743, 1080)","(616, 1571)","(819, 1878)","(1093, 1610)"
654,44614.jpg,1,"[778, 268, 215, 323]",0.9999634027481079,"(928, 385)","(973, 397)","(984, 462)","(900, 512)","(938, 520)"
655,44711.jpg,1,"[429, 377, 842, 1085]",0.9996356964111328,"(697, 885)","(1022, 710)","(1003, 1008)","(913, 1255)","(1156, 1118)"
656,44712.jpg,1,"[536, 931, 319, 418]",0.99997878074646,"(682, 1068)","(812, 1111)","(756, 1168)","(662, 1233)","(759, 1264)"
657,44732.jpg,1,"[432, 153, 595, 736]",0.9997010231018066,"(582, 443)","(841, 392)","(737, 512)","(683, 727)","(858, 693)"
658,44733.jpg,1,"[677, 419, 687, 889]",0.999872088432312,"(981, 718)","(1240, 858)","(1096, 971)","(869, 1066)","(1058, 1163)"
659,44737.jpg,1,"[755, -29, 929, 1124]",0.9816926717758179,"(1083, 391)","(1468, 581)","(1172, 725)","(888, 795)","(1185, 955)"
661,44741.jpg,1,"[976, 31, 904, 1086]",0.9992725253105164,"(1222, 334)","(1595, 498)","(1263, 633)","(1089, 776)","(1357, 899)"
662,45003.jpg,1,"[553, 500, 818, 970]",0.9107971787452698,"(843, 904)","(1174, 711)","(1152, 1038)","(1093, 1320)","(1335, 1162)"
663,45021.jpg,1,"[1321, 655, 296, 378]",0.9994069337844849,"(1509, 776)","(1565, 832)","(1561, 865)","(1450, 906)","(1503, 949)"
664,45029.jpg,1,"[580, 386, 494, 584]",0.999902606010437,"(651, 676)","(830, 555)","(758, 733)","(779, 884)","(940, 774)"
665,45034.jpg,1,"[699, 349, 302, 357]",0.7342125177383423,"(771, 505)","(863, 425)","(810, 547)","(854, 641)","(915, 582)"
666,45041.jpg,1,"[498, 226, 584, 732]",0.9999929666519165,"(599, 508)","(850, 446)","(725, 601)","(689, 783)","(876, 747)"
667,45042.jpg,1,"[299, 1093, 759, 864]",0.9998903274536133,"(446, 1454)","(740, 1287)","(649, 1566)","(668, 1790)","(876, 1666)"
668,45043.jpg,1,"[686, 421, 394, 459]",0.9998103976249695,"(771, 585)","(950, 533)","(891, 631)","(856, 775)","(995, 738)"
669,45050.jpg,1,"[623, 438, 1184, 1513]",0.9998612403869629,"(1073, 1006)","(1631, 1048)","(1440, 1278)","(1133, 1589)","(1535, 1620)"
670,45060.jpg,1,"[655, 482, 726, 864]",0.9999432563781738,"(832, 814)","(1156, 724)","(1055, 950)","(998, 1159)","(1220, 1097)"
671,45068.jpg,1,"[368, 192, 321, 440]",0.9998133778572083,"(590, 346)","(663, 397)","(653, 468)","(521, 501)","(584, 546)"
680,46046.jpg,1,"[564, 195, 294, 361]",0.9999549388885498,"(616, 300)","(750, 332)","(632, 387)","(585, 457)","(677, 482)"
681,46047.jpg,1,"[368, 611, 576, 910]",0.9999333620071411,"(428, 911)","(578, 909)","(384, 1100)","(436, 1274)","(525, 1269)"
683,46049.jpg,1,"[964, 533, 117, 142]",0.9999855756759644,"(985, 576)","(1038, 585)","(992, 608)","(977, 637)","(1014, 645)"
684,46050.jpg,1,"[1438, 165, 165, 202]",0.9999904632568359,"(1481, 227)","(1558, 243)","(1504, 269)","(1471, 314)","(1524, 326)"
685,46051.jpg,1,"[814, 434, 400, 481]",0.9997525811195374,"(924, 620)","(1095, 574)","(1041, 680)","(1005, 802)","(1128, 772)"
686,46052.jpg,1,"[617, 187, 385, 516]",0.9999711513519287,"(801, 360)","(942, 374)","(953, 426)","(869, 571)","(970, 576)"
687,46053.jpg,1,"[448, 440, 282, 378]",0.9983762502670288,"(507, 583)","(608, 591)","(504, 646)","(478, 726)","(544, 733)"
688,46054.jpg,1,"[733, 307, 535, 602]",0.996635377407074,"(828, 588)","(1038, 439)","(966, 597)","(982, 781)","(1134, 672)"
689,46055.jpg,1,"[696, 201, 265, 319]",0.9999823570251465,"(773, 304)","(894, 303)","(843, 363)","(794, 440)","(886, 440)"
690,46056.jpg,1,"[670, 165, 210, 268]",0.9998942613601685,"(775, 262)","(854, 265)","(854, 307)","(799, 373)","(859, 373)"
691,46057.jpg,1,"[634, 488, 405, 465]",0.9992484450340271,"(698, 712)","(836, 598)","(786, 731)","(810, 866)","(923, 770)"
692,46058.jpg,1,"[740, 388, 538, 655]",0.9995819926261902,"(879, 622)","(1120, 584)","(1020, 719)","(956, 885)","(1137, 859)"
694,46060.jpg,1,"[700, 626, 370, 511]",0.9989359974861145,"(855, 832)","(980, 801)","(989, 882)","(941, 1023)","(1029, 999)"
695,46080.jpg,1,"[847, 578, 821, 1261]",0.9890165328979492,"(954, 992)","(1169, 1031)","(829, 1264)","(947, 1576)","(1128, 1607)"
696,48552.jpg,1,"[438, 542, 1093, 1434]",0.9996906518936157,"(719, 1188)","(1218, 1099)","(998, 1498)","(867, 1735)","(1259, 1666)"
697,48554.jpg,1,"[464, 213, 518, 724]",0.9995562434196472,"(565, 493)","(789, 514)","(620, 650)","(569, 778)","(735, 791)"
700,48561.jpg,1,"[230, 93, 751, 863]",0.8043702244758606,"(408, 372)","(632, 331)","(395, 538)","(475, 745)","(627, 715)"
701,48569.jpg,1,"[193, 132, 781, 841]",0.9980650544166565,"(445, 611)","(693, 408)","(687, 662)","(642, 847)","(865, 669)"
703,48576.jpg,1,"[469, 46, 761, 983]",0.9992438554763794,"(660, 471)","(963, 376)","(880, 611)","(821, 816)","(1048, 738)"
704,48809.jpg,1,"[1031, 301, 508, 770]",0.9994766116142273,"(1187, 570)","(1349, 667)","(1152, 708)","(1075, 819)","(1206, 896)"
705,48837.jpg,1,"[751, 170, 360, 518]",0.9998663663864136,"(837, 368)","(1000, 396)","(888, 461)","(819, 553)","(932, 574)"
706,48844.jpg,1,"[738, 136, 676, 910]",0.9994100332260132,"(1013, 464)","(1268, 615)","(1083, 674)","(880, 778)","(1064, 896)"
707,48845.jpg,1,"[775, 204, 529, 769]",0.9998644590377808,"(844, 597)","(978, 483)","(850, 701)","(962, 859)","(1064, 770)"
708,48846.jpg,1,"[606, 410, 822, 1120]",0.9992659687995911,"(913, 809)","(1272, 930)","(1060, 1017)","(854, 1222)","(1101, 1301)"
709,48847.jpg,1,"[573, 468, 939, 1409]",0.999988317489624,"(674, 1045)","(981, 1001)","(669, 1315)","(752, 1575)","(967, 1545)"
710,48850.jpg,1,"[576, 393, 527, 674]",0.9996682405471802,"(670, 676)","(878, 638)","(752, 805)","(738, 921)","(900, 886)"
711,48852.jpg,1,"[221, 61, 723, 945]",0.9999809265136719,"(332, 453)","(635, 425)","(439, 630)","(389, 811)","(622, 782)"
712,48859.jpg,1,"[600, 650, 1114, 1608]",0.998218834400177,"(1120, 1268)","(1549, 1459)","(1360, 1695)","(978, 1838)","(1291, 1962)"
713,53399.jpg,1,"[1046, 205, 477, 688]",0.9981077909469604,"(1185, 411)","(1329, 459)","(1093, 538)","(1075, 697)","(1182, 732)"
714,53412.jpg,1,"[936, 755, 558, 616]",0.9998488426208496,"(1067, 1021)","(1265, 907)","(1200, 1074)","(1211, 1239)","(1350, 1159)"
716,53414.jpg,1,"[437, 314, 386, 466]",0.9997087121009827,"(541, 458)","(722, 477)","(615, 594)","(549, 674)","(677, 686)"
717,53415.jpg,1,"[990, 455, 486, 561]",0.9990183115005493,"(1117, 679)","(1322, 595)","(1272, 735)","(1246, 892)","(1394, 827)"
718,53416.jpg,1,"[599, 535, 692, 864]",0.9991703033447266,"(938, 797)","(1154, 745)","(1192, 873)","(1115, 1144)","(1263, 1106)"
719,53426.jpg,1,"[376, 225, 432, 746]",0.9999916553497314,"(666, 492)","(753, 493)","(829, 604)","(730, 770)","(794, 767)"
720,53427.jpg,1,"[581, 629, 924, 1093]",0.9997424483299255,"(775, 1051)","(1172, 946)","(982, 1208)","(915, 1479)","(1202, 1415)"
721,53428.jpg,1,"[366, 456, 1166, 1409]",0.9913484454154968,"(674, 905)","(1198, 975)","(863, 1076)","(620, 1457)","(1024, 1513)"
726,56286.jpg,1,"[281, 219, 816, 751]",0.998439610004425,"(542, 667)","(691, 498)","(640, 770)","(761, 873)","(881, 735)"
727,56287.jpg,1,"[130, 270, 1161, 1681]",0.9992235898971558,"(638, 1015)","(1100, 779)","(1104, 1199)","(887, 1595)","(1206, 1414)"
728,56288.jpg,1,"[554, 587, 910, 1194]",0.9997209906578064,"(651, 1076)","(1003, 987)","(786, 1284)","(776, 1521)","(1075, 1451)"
730,56291.jpg,1,"[597, 368, 1166, 1414]",0.9999208450317383,"(855, 955)","(1350, 867)","(1122, 1204)","(1031, 1529)","(1362, 1471)"
731,56292.jpg,1,"[448, 165, 1354, 1722]",0.99866783618927,"(898, 972)","(1420, 724)","(1386, 1156)","(1237, 1565)","(1612, 1380)"
732,57412.jpg,1,"[1031, 145, 611, 699]",0.997160792350769,"(1210, 467)","(1436, 354)","(1383, 551)","(1358, 716)","(1531, 632)"
733,57413.jpg,1,"[753, 216, 554, 589]",0.9977009892463684,"(947, 504)","(1113, 333)","(1142, 496)","(1168, 696)","(1288, 553)"
734,57414.jpg,1,"[758, 203, 423, 537]",0.999797523021698,"(915, 436)","(1089, 365)","(1065, 531)","(995, 643)","(1115, 585)"
735,57415.jpg,1,"[817, 176, 519, 626]",0.9998171925544739,"(978, 442)","(1181, 362)","(1157, 499)","(1105, 677)","(1258, 613)"
736,57416.jpg,1,"[1198, 141, 602, 785]",0.9999821186065674,"(1517, 406)","(1731, 492)","(1645, 625)","(1451, 720)","(1607, 780)"
737,57417.jpg,1,"[582, 433, 885, 1133]",0.9998891353607178,"(915, 851)","(1291, 852)","(1169, 1119)","(968, 1306)","(1262, 1285)"
738,57418.jpg,1,"[668, 375, 743, 1172]",0.9999487400054932,"(1179, 757)","(1365, 777)","(1440, 970)","(1219, 1225)","(1347, 1234)"
739,57419.jpg,1,"[670, 349, 725, 943]",0.9999579191207886,"(914, 740)","(1215, 693)","(1166, 897)","(1017, 1082)","(1260, 1044)"
740,57420.jpg,1,"[942, 256, 583, 669]",0.9997614026069641,"(1050, 560)","(1224, 455)","(1128, 673)","(1185, 813)","(1313, 733)"
742,58112.jpg,1,"[560, 512, 687, 864]",0.9999613761901855,"(818, 798)","(1117, 841)","(980, 997)","(817, 1161)","(1033, 1189)"
744,58114.jpg,1,"[903, 773, 770, 955]",0.986359179019928,"(1016, 1218)","(1208, 1082)","(1030, 1351)","(1159, 1566)","(1300, 1458)"
745,58115.jpg,1,"[427, 187, 541, 676]",0.9997605681419373,"(548, 394)","(790, 440)","(622, 584)","(547, 691)","(717, 724)"
746,58116.jpg,1,"[641, 439, 883, 942]",0.999733030796051,"(793, 925)","(1040, 755)","(887, 1104)","(1005, 1287)","(1193, 1166)"
747,58117.jpg,1,"[212, 245, 362, 389]",0.9996569156646729,"(291, 423)","(419, 343)","(384, 483)","(401, 569)","(486, 511)"
750,59682.jpg,1,"[881, 506, 217, 304]",0.9999754428863525,"(993, 592)","(1076, 615)","(1047, 658)","(983, 720)","(1040, 733)"
752,59684.jpg,1,"[583, 461, 241, 295]",0.9987161159515381,"(624, 568)","(719, 549)","(663, 622)","(663, 686)","(730, 674)"
753,59685.jpg,1,"[869, 956, 363, 588]",0.9978030323982239,"(915, 1152)","(1046, 1169)","(895, 1268)","(894, 1396)","(981, 1406)"
758,38625.jpg,4,"[791, 648, 518, 640]",0.9998550415039062,"(914, 929)","(1136, 872)","(1051, 1043)","(999, 1157)","(1179, 1122)"
759,38631.jpg,4,"[761, 310, 369, 464]",0.9996234178543091,"(869, 499)","(1036, 486)","(957, 579)","(868, 652)","(1050, 644)"
761,38648.jpg,4,"[736, 449, 586, 781]",0.9999994039535522,"(820, 781)","(1057, 736)","(909, 935)","(893, 1070)","(1105, 1028)"
764,42232.jpg,4,"[1284, 397, 158, 210]",0.999962329864502,"(1316, 480)","(1389, 476)","(1352, 525)","(1334, 559)","(1391, 555)"
765,42241.jpg,4,"[647, 566, 323, 456]",1.0,"(839, 743)","(934, 775)","(915, 851)","(809, 906)","(876, 927)"
766,42245.jpg,4,"[879, 1525, 426, 531]",0.9988691210746765,"(955, 1789)","(1072, 1689)","(989, 1838)","(1041, 1960)","(1130, 1888)"
768,44585.jpg,4,"[1016, 240, 308, 381]",0.999937891960144,"(1056, 407)","(1189, 369)","(1085, 429)","(1071, 544)","(1178, 521)"
770,44597.jpg,4,"[959, 293, 425, 558]",0.9999825954437256,"(1027, 536)","(1176, 471)","(1099, 636)","(1123, 745)","(1228, 694)"
771,44600.jpg,4,"[433, 485, 679, 951]",0.9999054670333862,"(706, 846)","(987, 946)","(833, 1103)","(643, 1208)","(844, 1266)"
772,44602.jpg,4,"[570, 418, 858, 1068]",0.9999984502792358,"(695, 893)","(1004, 805)","(822, 1125)","(868, 1322)","(1094, 1244)"
773,44606.jpg,4,"[434, 411, 539, 673]",0.9996917247772217,"(527, 704)","(736, 638)","(646, 838)","(630, 952)","(803, 907)"
774,44609.jpg,4,"[874, 289, 423, 506]",0.9991318583488464,"(976, 491)","(1148, 465)","(1058, 524)","(1017, 675)","(1152, 655)"
775,44613.jpg,4,"[1036, 346, 288, 391]",0.9998034834861755,"(1105, 461)","(1241, 473)","(1162, 567)","(1096, 628)","(1232, 630)"
777,44752.jpg,4,"[1092, 833, 530, 693]",0.9999946355819702,"(1141, 1184)","(1334, 1098)","(1203, 1293)","(1232, 1448)","(1384, 1385)"
778,44753.jpg,4,"[1188, 165, 367, 533]",0.9999940395355225,"(1249, 372)","(1402, 370)","(1260, 457)","(1235, 564)","(1353, 566)"
781,44759.jpg,4,"[374, 516, 801, 1175]",0.9997870326042175,"(737, 953)","(1074, 945)","(1039, 1144)","(831, 1418)","(1073, 1389)"
782,44761.jpg,4,"[512, 254, 914, 1143]",0.9970589876174927,"(618, 724)","(1012, 614)","(729, 881)","(672, 1156)","(993, 1085)"
783,44766.jpg,4,"[453, 82, 1113, 1385]",0.9998675584793091,"(650, 779)","(1037, 573)","(856, 995)","(884, 1270)","(1212, 1103)"
